,Datetime,Temperature
2044,2023-08-28 06:46:16.898513,30
2045,2023-08-28 07:01:16.898513,35
2046,2023-08-28 07:16:16.898513,38
2047,2023-08-28 07:31:16.898513,22
2048,2023-08-28 07:46:16.898513,44
2049,2023-08-28 08:01:16.898513,30
2050,2023-08-28 08:16:16.898513,43
2051,2023-08-28 08:31:16.898513,42
2052,2023-08-28 08:46:16.898513,37
2053,2023-08-28 09:01:16.898513,23
2054,2023-08-28 09:16:16.898513,42
2055,2023-08-28 09:31:16.898513,41
2056,2023-08-28 09:46:16.898513,42
2057,2023-08-28 10:01:16.898513,20
2058,2023-08-28 10:16:16.898513,23
2059,2023-08-28 10:31:16.898513,40
2060,2023-08-28 10:46:16.898513,29
2061,2023-08-28 11:01:16.898513,23
2062,2023-08-28 11:16:16.898513,38
2063,2023-08-28 11:31:16.898513,33
2064,2023-08-28 11:46:16.898513,23
2065,2023-08-28 12:01:16.898513,30
2066,2023-08-28 12:16:16.898513,44
2067,2023-08-28 12:31:16.898513,42
2068,2023-08-28 12:46:16.898513,34
2069,2023-08-28 13:01:16.898513,20
2070,2023-08-28 13:16:16.898513,34
2071,2023-08-28 13:31:16.898513,36
2072,2023-08-28 13:46:16.898513,33
2073,2023-08-28 14:01:16.898513,43
2074,2023-08-28 14:16:16.898513,34
2075,2023-08-28 14:31:16.898513,35
2076,2023-08-28 14:46:16.898513,35
2077,2023-08-28 15:01:16.898513,40
2078,2023-08-28 15:16:16.898513,21
2079,2023-08-28 15:31:16.898513,31
2080,2023-08-28 15:46:16.898513,22
2081,2023-08-28 16:01:16.898513,40
2082,2023-08-28 16:16:16.898513,44
2083,2023-08-28 16:31:16.898513,34
2084,2023-08-28 16:46:16.898513,42
2085,2023-08-28 17:01:16.898513,38
2086,2023-08-28 17:16:16.898513,23
2087,2023-08-28 17:31:16.898513,35
2088,2023-08-28 17:46:16.898513,29
2089,2023-08-28 18:01:16.898513,30
2090,2023-08-28 18:16:16.898513,20
2091,2023-08-28 18:31:16.898513,23
2092,2023-08-28 18:46:16.898513,30
2093,2023-08-28 19:01:16.898513,29
2094,2023-08-28 19:16:16.898513,45
2095,2023-08-28 19:31:16.898513,35
2096,2023-08-28 19:46:16.898513,31
2097,2023-08-28 20:01:16.898513,23
2098,2023-08-28 20:16:16.898513,32
2099,2023-08-28 20:31:16.898513,31
2100,2023-08-28 20:46:16.898513,24
2101,2023-08-28 21:01:16.898513,41
2102,2023-08-28 21:16:16.898513,34
2103,2023-08-28 21:31:16.898513,36
2104,2023-08-28 21:46:16.898513,35
2105,2023-08-28 22:01:16.898513,24
2106,2023-08-28 22:16:16.898513,41
2107,2023-08-28 22:31:16.898513,30
2108,2023-08-28 22:46:16.898513,31
2109,2023-08-28 23:01:16.898513,32
2110,2023-08-28 23:16:16.898513,38
2111,2023-08-28 23:31:16.898513,27
2112,2023-08-28 23:46:16.898513,36
2113,2023-08-29 00:01:16.898513,34
2114,2023-08-29 00:16:16.898513,38
2115,2023-08-29 00:31:16.898513,25
2116,2023-08-29 00:46:16.898513,40
2117,2023-08-29 01:01:16.898513,36
2118,2023-08-29 01:16:16.898513,40
2119,2023-08-29 01:31:16.898513,32
2120,2023-08-29 01:46:16.898513,29
2121,2023-08-29 02:01:16.898513,22
2122,2023-08-29 02:16:16.898513,25
2123,2023-08-29 02:31:16.898513,45
2124,2023-08-29 02:46:16.898513,22
2125,2023-08-29 03:01:16.898513,23
2126,2023-08-29 03:16:16.898513,31
2127,2023-08-29 03:31:16.898513,24
2128,2023-08-29 03:46:16.898513,40
2129,2023-08-29 04:01:16.898513,26
2130,2023-08-29 04:16:16.898513,38
2131,2023-08-29 04:31:16.898513,37
2132,2023-08-29 04:46:16.898513,43
2133,2023-08-29 05:01:16.898513,38
2134,2023-08-29 05:16:16.898513,34
2135,2023-08-29 05:31:16.898513,29
2136,2023-08-29 05:46:16.898513,40
2137,2023-08-29 06:01:16.898513,29
2138,2023-08-29 06:16:16.898513,27
2139,2023-08-29 06:31:16.898513,27
2140,2023-08-29 06:46:16.898513,20
2141,2023-08-29 07:01:16.898513,36
2142,2023-08-29 07:16:16.898513,21
2143,2023-08-29 07:31:16.898513,42
2144,2023-08-29 07:46:16.898513,33
2145,2023-08-29 08:01:16.898513,23
2146,2023-08-29 08:16:16.898513,21
2147,2023-08-29 08:31:16.898513,25
2148,2023-08-29 08:46:16.898513,23
2149,2023-08-29 09:01:16.898513,36
2150,2023-08-29 09:16:16.898513,35
2151,2023-08-29 09:31:16.898513,31
2152,2023-08-29 09:46:16.898513,39
2153,2023-08-29 10:01:16.898513,35
2154,2023-08-29 10:16:16.898513,36
2155,2023-08-29 10:31:16.898513,20
2156,2023-08-29 10:46:16.898513,33
2157,2023-08-29 11:01:16.898513,33
2158,2023-08-29 11:16:16.898513,21
2159,2023-08-29 11:31:16.898513,37
2160,2023-08-29 11:46:16.898513,23
2161,2023-08-29 12:01:16.898513,36
2162,2023-08-29 12:16:16.898513,28
2163,2023-08-29 12:31:16.898513,44
2164,2023-08-29 12:46:16.898513,38
2165,2023-08-29 13:01:16.898513,25
2166,2023-08-29 13:16:16.898513,41
2167,2023-08-29 13:31:16.898513,24
2168,2023-08-29 13:46:16.898513,45
2169,2023-08-29 14:01:16.898513,40
2170,2023-08-29 14:16:16.898513,24
2171,2023-08-29 14:31:16.898513,43
2172,2023-08-29 14:46:16.898513,29
2173,2023-08-29 15:01:16.898513,45
2174,2023-08-29 15:16:16.898513,32
2175,2023-08-29 15:31:16.898513,20
2176,2023-08-29 15:46:16.898513,22
2177,2023-08-29 16:01:16.898513,39
2178,2023-08-29 16:16:16.898513,23
2179,2023-08-29 16:31:16.898513,44
2180,2023-08-29 16:46:16.898513,37
2181,2023-08-29 17:01:16.898513,45
2182,2023-08-29 17:16:16.898513,26
2183,2023-08-29 17:31:16.898513,38
2184,2023-08-29 17:46:16.898513,44
2185,2023-08-29 18:01:16.898513,34
2186,2023-08-29 18:16:16.898513,43
2187,2023-08-29 18:31:16.898513,20
2188,2023-08-29 18:46:16.898513,26
2189,2023-08-29 19:01:16.898513,32
2190,2023-08-29 19:16:16.898513,41
2191,2023-08-29 19:31:16.898513,32
2192,2023-08-29 19:46:16.898513,44
2193,2023-08-29 20:01:16.898513,25
2194,2023-08-29 20:16:16.898513,30
2195,2023-08-29 20:31:16.898513,36
2196,2023-08-29 20:46:16.898513,26
2197,2023-08-29 21:01:16.898513,39
2198,2023-08-29 21:16:16.898513,27
2199,2023-08-29 21:31:16.898513,38
